Customer_id,Tenure,Monthly_charges,Total_charges,Contract,Payment_method,Internet_service,Tech_support,Online_security,Support_calls,Churn,Tenure_category,Consumption_category,Support_calls_category,Churn_predict,Probability,Risc_seg
3955,50,98.79,4939.5,Month-to-month,Credit,Dsl,No,No,2,1,Loyal (36-60),High,Stable(0-2),1,0.72364227369402,High
3956,20,30.45,609.0,Month-to-month,Credit,Dsl,Yes,No,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.10868950013874601,Low
3957,50,95.02,4751.0,Month-to-month,Credit,Dsl,Yes,No,2,1,Loyal (36-60),High,Stable(0-2),0,0.284383647395965,Low
3958,33,55.88,1844.04,Month-to-month,Upi,Dsl,Yes,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.15125691760326662,Low
3959,59,75.17,4435.03,One year,Credit,Dsl,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.14484832633142128,Low
3960,43,48.06,2066.58,Month-to-month,Cash,Dsl,No,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15979570356159875,Low
3961,12,118.65,1423.8,Month-to-month,Credit,Fiber,Yes,No,2,0,Adapting (12-24),High,Stable(0-2),0,0.22052887567451962,Low
3962,40,110.58,4423.2,Month-to-month,Debit,Dsl,Yes,Yes,0,0,Loyal (36-60),High,Stable(0-2),0,0.2141931374109205,Low
3963,20,112.84,2256.8,One year,Credit,Unknow,Yes,Yes,2,0,Adapting (12-24),High,Stable(0-2),0,0.12198178343132317,Low
3964,38,38.48,1462.24,Month-to-month,Debit,Dsl,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15916292588214703,Low
3965,3,104.17,312.51,One year,Cash,Fiber,Yes,Yes,2,1,New (0-12),High,Stable(0-2),1,0.7870997844951007,High
3966,28,73.54,2059.12,Month-to-month,Debit,Dsl,No,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.1983631597570704,Low
3967,56,90.79,5084.24,One year,Upi,Fiber,Yes,Yes,0,0,Loyal (36-60),High,Stable(0-2),0,0.1860333316661593,Low
3968,13,41.75,542.75,One year,Upi,Fiber,No,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.10908303085494088,Low
3969,66,91.2,6019.2,Month-to-month,Upi,Fiber,No,Yes,0,1,Veteran (+60),High,Stable(0-2),1,0.7090526149586803,High
3970,37,111.43,4122.91,One year,Cash,Unknow,No,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.245082564177343,Low
3971,49,46.75,2290.75,One year,Upi,Dsl,No,No,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.24206397967212653,Low
3972,66,43.34,2860.44,Two year,Credit,Unknow,Yes,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.14166110914279761,Low
3973,36,30.44,1095.84,Month-to-month,Cash,Dsl,Yes,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.15339173515751325,Low
3974,54,46.68,2520.72,Month-to-month,Cash,Unknow,No,Yes,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.18122386537006932,Low
3975,26,73.58,1913.08,Two year,Credit,Dsl,Yes,Yes,1,0,Stable (24-36),High,Stable(0-2),0,0.15725929471321914,Low
3976,72,103.27,7435.44,One year,Credit,Fiber,No,No,1,0,Veteran (+60),High,Stable(0-2),0,0.279338923265131,Low
3977,40,47.88,1915.2,Month-to-month,Debit,Dsl,Yes,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15192437870040537,Low
3978,43,82.11,3530.73,Two year,Upi,Fiber,Yes,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.1512035575861375,Low
3979,22,67.96,1495.12,Two year,Credit,Dsl,No,No,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.19182631597374025,Low
3980,20,48.86,977.2,Month-to-month,Cash,Unknow,No,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.16700627381721028,Low
3981,8,71.04,568.32,Month-to-month,Cash,Dsl,Yes,No,0,0,New (0-12),High,Stable(0-2),0,0.19882930282668745,Low
3982,29,36.8,1067.2,Month-to-month,Credit,Fiber,No,No,2,1,Stable (24-36),Medium,Stable(0-2),0,0.18218035462680873,Low
3983,40,83.96,3358.4,Two year,Upi,Fiber,No,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.2929859384171715,Low
3984,30,31.57,947.1,Month-to-month,Debit,Dsl,Yes,Yes,2,0,Stable (24-36),Medium,Stable(0-2),0,0.16019161897639994,Low
3985,55,93.1,5120.5,Month-to-month,Debit,Fiber,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.26977426176081776,Low
3986,16,37.77,604.32,One year,Upi,Unknow,Yes,No,5,0,Adapting (12-24),Medium,Critic(4+),0,0.1220506853145964,Low
3987,46,119.82,5511.72,Month-to-month,Upi,Fiber,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.2508989378281253,Low
3988,62,102.37,6346.94,Month-to-month,Cash,Unknow,No,No,3,1,Veteran (+60),High,Atention(2-4),1,0.8885631729906948,High
3989,7,54.38,380.66,Month-to-month,Credit,Dsl,No,Yes,1,0,New (0-12),Medium,Stable(0-2),0,0.1841760500339441,Low
3990,45,62.62,2817.9,Month-to-month,Debit,Dsl,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.16950865157147527,Low
3991,59,45.92,2709.28,Month-to-month,Upi,Fiber,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.16086602054975319,Low
3992,56,96.71,5415.76,Month-to-month,Cash,Fiber,Yes,Yes,3,1,Loyal (36-60),High,Atention(2-4),1,0.7014644184434357,High
3993,48,58.07,2787.36,Two year,Debit,Dsl,No,No,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.200001340703078,Low
3994,27,95.52,2579.04,Month-to-month,Cash,Fiber,No,Yes,3,1,Stable (24-36),High,Atention(2-4),1,0.8452916549725872,High
3995,53,21.84,1157.52,One year,Cash,Dsl,Yes,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.14837189036445236,Low
3996,35,33.56,1174.6,One year,Debit,Fiber,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.16365885234554559,Low
3997,51,56.5,2881.5,Month-to-month,Cash,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15325258475253323,Low
3998,37,30.89,1142.93,Month-to-month,Credit,Fiber,No,No,2,1,Loyal (36-60),Medium,Stable(0-2),0,0.18149332233008109,Low
3999,57,80.11,4566.27,Month-to-month,Cash,Unknow,No,No,0,0,Loyal (36-60),High,Stable(0-2),1,0.6207496348806285,Medium
4000,8,25.08,200.64,Month-to-month,Credit,Dsl,Yes,Yes,3,0,New (0-12),Medium,Atention(2-4),0,0.4033035672916602,Medium
4001,20,105.98,2119.6,One year,Upi,Dsl,Yes,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.1274317777405809,Low
4002,53,96.13,5094.89,One year,Debit,Dsl,Yes,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.19967990501265517,Low
4003,12,41.63,499.56,Two year,Cash,Dsl,Yes,No,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.1902607234758292,Low
4004,49,68.38,3350.62,One year,Credit,Dsl,Yes,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.1433751816572823,Low
4005,17,65.18,1108.06,Month-to-month,Cash,Unknow,No,Yes,0,1,Adapting (12-24),Medium,Stable(0-2),0,0.23625304621647017,Low
4006,64,92.49,5919.36,Month-to-month,Cash,Dsl,No,No,2,1,Veteran (+60),High,Stable(0-2),1,0.7388898677567891,High
4007,42,60.15,2526.3,Month-to-month,Credit,Unknow,Yes,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.12301551977977096,Low
4008,29,23.29,675.41,Month-to-month,Cash,Fiber,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.16633242684876912,Low
4009,19,47.37,900.03,Month-to-month,Debit,Unknow,Yes,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.13701021778042102,Low
4010,11,66.62,732.82,Month-to-month,Debit,Dsl,No,No,2,0,New (0-12),Medium,Stable(0-2),0,0.156553477980726,Low
4011,50,117.45,5872.5,Month-to-month,Debit,Unknow,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.726375461971844,High
4012,71,108.12,7657.0875,Month-to-month,Debit,Fiber,Yes,No,0,0,Veteran (+60),High,Stable(0-2),0,0.2234274394067507,Low
4013,58,38.14,2212.12,Month-to-month,Credit,Dsl,Yes,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.17350177877666126,Low
4014,34,92.33,3139.22,Month-to-month,Cash,Unknow,Yes,No,2,0,Stable (24-36),High,Stable(0-2),0,0.26635666491198584,Low
4015,20,113.68,2273.6,Month-to-month,Credit,Fiber,No,Yes,0,1,Adapting (12-24),High,Stable(0-2),1,0.6840467087836347,Medium
4016,50,20.88,1044.0,Month-to-month,Cash,Unknow,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.16138843750116597,Low
4017,10,92.09,920.9,Month-to-month,Upi,Fiber,Yes,No,0,0,New (0-12),High,Stable(0-2),0,0.2189118284088578,Low
4018,32,65.93,2109.76,Month-to-month,Cash,Unknow,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.13891027977690684,Low
4019,52,88.02,4577.04,Month-to-month,Cash,Fiber,No,Yes,0,1,Loyal (36-60),High,Stable(0-2),1,0.7102101972597425,High
4020,15,80.56,1208.4,Month-to-month,Debit,Dsl,No,No,1,1,Adapting (12-24),High,Stable(0-2),1,0.7189334335538619,High
4021,3,118.47,355.41,Month-to-month,Cash,Fiber,Yes,Yes,0,1,New (0-12),High,Stable(0-2),1,0.7988254381035272,High
4022,37,48.88,1808.56,Two year,Upi,Fiber,No,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.22667574329954482,Low
4023,40,98.61,3944.4,Month-to-month,Credit,Dsl,No,No,2,1,Loyal (36-60),High,Stable(0-2),1,0.723055950522862,High
4024,72,43.46,3129.12,Two year,Debit,Fiber,Yes,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.1298356171141848,Low
4025,40,63.56,2542.4,Month-to-month,Upi,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1686760340432259,Low
4026,56,117.54,6582.24,Month-to-month,Upi,Dsl,No,Yes,2,1,Loyal (36-60),High,Stable(0-2),1,0.7482732076489197,High
4027,23,96.61,2222.03,One year,Upi,Unknow,Yes,No,0,0,Adapting (12-24),High,Stable(0-2),0,0.14976209777172683,Low
4028,11,51.58,567.38,One year,Credit,Dsl,No,Yes,1,0,New (0-12),Medium,Stable(0-2),0,0.14683246392418406,Low
4029,64,81.94,5244.16,Month-to-month,Credit,Dsl,No,No,1,0,Veteran (+60),High,Stable(0-2),1,0.7051796928386264,High
4030,8,24.97,199.76,Month-to-month,Upi,Fiber,No,No,2,0,New (0-12),Medium,Stable(0-2),0,0.19321909866369624,Low
4031,56,46.64,2611.84,One year,Credit,Fiber,No,No,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.23764926607028827,Low
4032,60,91.84,5510.4,Month-to-month,Cash,Dsl,No,Yes,1,0,Veteran (+60),High,Stable(0-2),1,0.7437866863636259,High
4033,10,77.01,770.1,Month-to-month,Cash,Unknow,No,No,3,1,New (0-12),High,Atention(2-4),1,0.7451632359864963,High
4034,39,66.97,2611.83,Two year,Credit,Fiber,No,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1629428667426125,Low
4035,28,89.09,2494.52,Month-to-month,Upi,Fiber,No,No,0,1,Stable (24-36),High,Stable(0-2),1,0.7134428523070468,High
4036,49,59.85,2932.65,Month-to-month,Upi,Fiber,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.15855306128194707,Low
4037,36,22.62,814.32,Month-to-month,Debit,Dsl,No,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.17647934337494323,Low
4038,13,64.1,833.3,Month-to-month,Upi,Dsl,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.12156149618804647,Low
4039,36,110.21,3967.56,One year,Debit,Dsl,No,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.2421530193472417,Low
4040,26,105.66,2747.16,Month-to-month,Debit,Fiber,No,Yes,2,1,Stable (24-36),High,Stable(0-2),1,0.7574482329778218,High
4041,4,60.9,243.6,Month-to-month,Upi,Dsl,No,No,2,0,New (0-12),Medium,Stable(0-2),1,0.7528802589236682,High
4042,64,22.22,1422.08,Month-to-month,Credit,Fiber,Yes,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.13722460367271508,Low
4043,38,83.63,3177.94,Month-to-month,Debit,Unknow,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.744699251126706,High
4044,22,94.12,2070.64,Two year,Debit,Fiber,No,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.31385227621865525,Medium
4045,2,49.42,98.84,Month-to-month,Debit,Dsl,No,No,2,1,New (0-12),Medium,Stable(0-2),1,0.6569691034027396,Medium
4046,31,67.67,2097.77,Month-to-month,Credit,Fiber,No,Yes,2,0,Stable (24-36),Medium,Stable(0-2),0,0.15921122691352949,Low
4047,11,119.19,1311.09,Month-to-month,Credit,Fiber,No,No,3,1,New (0-12),High,Atention(2-4),1,0.7381569801052428,High
4048,46,77.63,3570.98,Month-to-month,Debit,Dsl,Yes,No,3,0,Loyal (36-60),High,Atention(2-4),0,0.25332603177092056,Low
4049,62,55.11,3416.82,Two year,Credit,Fiber,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.15549448018205864,Low
4050,69,82.75,5709.75,Month-to-month,Debit,Dsl,No,Yes,1,1,Veteran (+60),High,Stable(0-2),1,0.7442997736299717,High
4051,64,38.0,2432.0,One year,Debit,Fiber,No,Yes,3,0,Veteran (+60),Medium,Atention(2-4),0,0.24901821347200473,Low
4052,10,39.93,399.3,Month-to-month,Cash,Dsl,No,No,3,1,New (0-12),Medium,Atention(2-4),1,0.756448139271016,High
4053,40,112.49,4499.6,One year,Credit,Fiber,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.13016532058892824,Low
4054,24,43.92,1054.08,Two year,Cash,Dsl,No,No,2,0,Stable (24-36),Medium,Stable(0-2),0,0.15788250168950313,Low
4055,44,51.08,2247.52,Month-to-month,Cash,Unknow,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15983153873359812,Low
4056,60,74.38,4462.8,Month-to-month,Upi,Dsl,Yes,No,0,1,Veteran (+60),High,Stable(0-2),0,0.2057500017555277,Low
4057,62,109.97,6818.14,Month-to-month,Debit,Fiber,No,Yes,0,1,Veteran (+60),High,Stable(0-2),1,0.7451548941305538,High
4058,17,98.14,1668.38,Month-to-month,Debit,Dsl,No,No,1,1,Adapting (12-24),High,Stable(0-2),1,0.7258306897396432,High
4059,65,24.38,1584.7,Month-to-month,Debit,Fiber,Yes,Yes,3,1,Veteran (+60),Medium,Atention(2-4),0,0.24006786463834875,Low
4060,57,89.3,5090.1,Two year,Debit,Dsl,No,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.8392410796343138,High
4061,55,70.41,3872.55,Month-to-month,Cash,Fiber,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.14400757209567402,Low
4062,53,67.56,3580.68,One year,Cash,Dsl,Yes,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.1453104936098329,Low
4063,56,89.16,4992.96,Month-to-month,Cash,Fiber,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7252260548442679,High
4064,9,39.62,356.58,Month-to-month,Cash,Fiber,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.15972466531836083,Low
4065,22,118.15,2599.3,One year,Debit,Fiber,No,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.17012923426095294,Low
4066,13,84.53,1098.89,Two year,Credit,Dsl,Yes,No,3,1,Adapting (12-24),High,Atention(2-4),1,0.5852394196125242,Medium
4067,48,56.57,2715.36,Month-to-month,Credit,Fiber,No,No,4,1,Loyal (36-60),Medium,Atention(2-4),1,0.7489560020487303,High
4068,18,80.02,1440.36,Month-to-month,Debit,Fiber,No,Yes,1,1,Adapting (12-24),High,Stable(0-2),1,0.7118320090509214,High
4069,40,41.65,1666.0,One year,Credit,Fiber,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.17072631336984562,Low
4070,17,83.38,1417.46,One year,Upi,Unknow,No,Yes,1,1,Adapting (12-24),High,Stable(0-2),0,0.2845532034143404,Low
4071,15,22.82,342.3,Two year,Upi,Fiber,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.13418751030589154,Low
4072,15,54.12,811.8,Month-to-month,Credit,Dsl,No,No,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.10781758438420702,Low
4073,63,94.75,5969.25,One year,Credit,Dsl,No,No,2,0,Veteran (+60),High,Stable(0-2),0,0.22406314691268694,Low
4074,39,100.8,3931.2,Month-to-month,Cash,Dsl,No,Yes,2,1,Loyal (36-60),High,Stable(0-2),1,0.735865063902811,High
4075,13,45.29,588.77,Month-to-month,Debit,Fiber,No,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.13958432544762137,Low
4076,32,73.94,2366.08,Month-to-month,Debit,Fiber,No,No,2,0,Stable (24-36),High,Stable(0-2),0,0.18112317435350975,Low
4077,9,72.85,655.65,Month-to-month,Upi,Dsl,No,No,1,0,New (0-12),High,Stable(0-2),0,0.248004461033973,Low
4078,40,62.15,2486.0,Two year,Credit,Fiber,No,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.16498771438150203,Low
4079,20,42.84,856.8,Month-to-month,Credit,Fiber,No,Yes,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.12163672454212214,Low
4080,63,90.32,5690.16,Month-to-month,Upi,Fiber,Yes,Yes,0,1,Veteran (+60),High,Stable(0-2),0,0.2511959019022624,Low
4081,44,45.24,1990.56,One year,Upi,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.16309780104323837,Low
4082,38,111.1,4221.8,One year,Cash,Dsl,Yes,Yes,3,0,Loyal (36-60),High,Atention(2-4),0,0.29569527422554426,Low
4083,60,72.85,4371.0,Month-to-month,Cash,Fiber,No,No,0,1,Veteran (+60),High,Stable(0-2),0,0.22787673575334297,Low
4084,71,107.05,7600.55,Month-to-month,Credit,Unknow,No,No,1,0,Veteran (+60),High,Stable(0-2),1,0.6933745957451856,Medium
4085,48,49.07,2355.36,Month-to-month,Upi,Unknow,No,No,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.14386578306251468,Low
4086,18,100.71,1812.78,Month-to-month,Credit,Fiber,No,No,1,1,Adapting (12-24),High,Stable(0-2),1,0.7010394771570992,High
4087,16,31.37,501.92,Two year,Upi,Dsl,Yes,Yes,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.14601372949696884,Low
4088,55,96.68,5317.4,Month-to-month,Upi,Fiber,Yes,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.2882530308324025,Low
4089,39,58.69,2288.91,Two year,Upi,Dsl,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1652137991983123,Low
4090,68,67.0,4556.0,Month-to-month,Debit,Fiber,Yes,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.11975746250563737,Low
4091,59,36.68,2164.12,One year,Debit,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14991126856609485,Low
4092,62,21.86,1355.32,Month-to-month,Debit,Fiber,Yes,No,2,1,Veteran (+60),Medium,Stable(0-2),0,0.17581163003787245,Low
4093,13,86.62,1126.06,Month-to-month,Cash,Fiber,Yes,No,3,1,Adapting (12-24),High,Atention(2-4),1,0.8305405165332578,High
4094,6,78.77,472.62,One year,Cash,Fiber,Yes,No,1,0,New (0-12),High,Stable(0-2),0,0.23575966511676782,Low
4095,60,82.24,4934.4,Month-to-month,Upi,Fiber,No,No,2,0,Veteran (+60),High,Stable(0-2),1,0.6921928916474639,Medium
4096,14,45.5,637.0,One year,Debit,Dsl,No,No,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.10495492276563953,Low
4097,54,43.93,2372.22,Month-to-month,Upi,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15140182813415676,Low
4098,4,103.03,412.12,One year,Debit,Dsl,No,No,1,1,New (0-12),High,Stable(0-2),1,0.8888260375969531,High
4099,39,96.13,3749.07,Two year,Cash,Fiber,No,No,3,0,Loyal (36-60),High,Atention(2-4),1,0.7118390049447316,High
4100,72,53.68,3864.96,One year,Cash,Fiber,Yes,Yes,4,0,Veteran (+60),Medium,Atention(2-4),0,0.13424387103919388,Low
4101,25,83.78,2094.5,Month-to-month,Credit,Fiber,No,Yes,3,1,Stable (24-36),High,Atention(2-4),1,0.8266717433116468,High
4102,32,102.82,3290.24,Month-to-month,Upi,Unknow,No,No,3,1,Stable (24-36),High,Atention(2-4),1,0.8505852933366106,High
4103,59,108.88,6423.92,One year,Cash,Fiber,No,No,6,1,Loyal (36-60),High,Critic(4+),1,0.8456439639965041,High
4104,63,20.58,1296.54,Two year,Debit,Unknow,Yes,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.11378042223184998,Low
4105,38,101.35,3851.3,Month-to-month,Cash,Dsl,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.28420864923627026,Low
4106,53,55.04,2917.12,One year,Debit,Dsl,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15028001621898265,Low
4107,67,91.84,6153.28,Month-to-month,Upi,Fiber,No,No,2,0,Veteran (+60),High,Stable(0-2),1,0.7255624618691243,High
4108,28,57.14,1599.92,One year,Upi,Fiber,No,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.16024139868600293,Low
4109,3,80.62,241.86,Two year,Upi,Dsl,Yes,No,2,1,New (0-12),High,Stable(0-2),1,0.8611846486236736,High
4110,22,84.68,1862.96,Two year,Cash,Unknow,No,Yes,1,0,Adapting (12-24),High,Stable(0-2),0,0.2517611180546293,Low
4111,38,60.5,2299.0,One year,Cash,Dsl,Yes,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1512793592056336,Low
4112,72,71.28,5132.16,Month-to-month,Upi,Fiber,No,No,0,0,Veteran (+60),High,Stable(0-2),0,0.19944693885775858,Low
4113,72,92.63,6669.36,Two year,Cash,Fiber,No,Yes,0,0,Veteran (+60),High,Stable(0-2),0,0.2493086979864467,Low
4114,62,67.63,4193.06,Month-to-month,Upi,Fiber,Yes,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.15527238923345185,Low
4115,57,21.4,1219.8,Month-to-month,Upi,Fiber,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.16484642991286116,Low
4116,6,21.29,127.74,Two year,Upi,Dsl,Yes,No,2,0,New (0-12),Medium,Stable(0-2),0,0.16760146928252342,Low
4117,32,86.13,2756.16,Month-to-month,Credit,Dsl,No,No,5,1,Stable (24-36),High,Critic(4+),1,0.8610747648878428,High
4118,10,104.72,1047.2,One year,Debit,Dsl,No,No,1,0,New (0-12),High,Stable(0-2),0,0.26087683931123495,Low
4119,3,98.53,295.59,Month-to-month,Credit,Fiber,No,No,1,1,New (0-12),High,Stable(0-2),1,0.8952390076893156,High
4120,59,51.04,3011.36,Month-to-month,Upi,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14840592846303488,Low
4121,49,67.11,3288.39,Month-to-month,Cash,Dsl,No,Yes,3,1,Loyal (36-60),Medium,Atention(2-4),1,0.6623255886716523,Medium
4122,59,43.42,2561.78,Month-to-month,Cash,Fiber,No,Yes,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.17978096957287715,Low
4123,31,118.91,3686.21,Month-to-month,Credit,Fiber,No,Yes,1,0,Stable (24-36),High,Stable(0-2),1,0.7030009481890062,High
4124,69,46.05,3177.45,Month-to-month,Upi,Fiber,Yes,Yes,3,1,Veteran (+60),Medium,Atention(2-4),0,0.2236201698926998,Low
4125,62,61.63,3821.06,Month-to-month,Debit,Dsl,No,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.14264602124545703,Low
4126,52,88.11,4581.72,One year,Debit,Fiber,No,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.2238874894732163,Low
4127,41,107.6,4411.6,Month-to-month,Cash,Fiber,No,Yes,2,1,Loyal (36-60),High,Stable(0-2),1,0.7199655301740283,High
4128,31,25.15,779.65,Two year,Debit,Fiber,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.19440586517133487,Low
4129,22,50.1,1102.2,Month-to-month,Credit,Fiber,No,No,2,1,Adapting (12-24),Medium,Stable(0-2),0,0.12944662107948518,Low
4130,4,76.9,307.6,Two year,Cash,Unknow,No,No,1,0,New (0-12),High,Stable(0-2),0,0.2499970869637232,Low
4131,13,81.83,1063.79,One year,Debit,Fiber,No,No,0,0,Adapting (12-24),High,Stable(0-2),0,0.2514892786087084,Low
4132,45,27.0,1215.0,Month-to-month,Upi,Dsl,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.16684586702164925,Low
4133,42,86.41,3629.22,Month-to-month,Debit,Dsl,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7245060697902872,High
4134,49,72.81,3567.69,One year,Credit,Fiber,No,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.15577468015499113,Low
4135,20,102.76,2055.2,Two year,Debit,Fiber,Yes,Yes,2,0,Adapting (12-24),High,Stable(0-2),0,0.12543037701580467,Low
4136,54,42.22,2279.88,Two year,Debit,Dsl,No,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.22479158710365812,Low
4137,36,39.5,1422.0,Month-to-month,Credit,Dsl,No,Yes,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15397298972944531,Low
4138,1,99.33,99.33,Month-to-month,Credit,Fiber,No,No,2,1,New (0-12),High,Stable(0-2),1,0.904283500073257,High
4139,15,90.39,1355.85,Month-to-month,Credit,Fiber,No,No,0,1,Adapting (12-24),High,Stable(0-2),1,0.7144224403998383,High
4140,17,99.17,1685.89,Month-to-month,Upi,Fiber,No,No,0,1,Adapting (12-24),High,Stable(0-2),1,0.7232900088858684,High
4141,24,98.19,2356.56,Month-to-month,Debit,Fiber,Yes,No,3,1,Stable (24-36),High,Atention(2-4),1,0.7630115227468701,High
4142,58,30.4,1763.2,Month-to-month,Upi,Fiber,Yes,No,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.1535356794403589,Low
4143,72,47.86,3445.92,One year,Upi,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.13054448254183734,Low
4144,23,46.01,1058.23,One year,Credit,Fiber,Yes,No,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.12536210853760432,Low
4145,46,113.46,5219.16,Month-to-month,Cash,Fiber,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.7067563948215347,High
4146,72,68.75,4950.0,Month-to-month,Upi,Dsl,No,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.16161146499804374,Low
4147,8,31.11,248.88,Month-to-month,Debit,Unknow,Yes,Yes,3,0,New (0-12),Medium,Atention(2-4),0,0.2157003636786982,Low
4148,59,48.96,2888.64,Two year,Credit,Dsl,Yes,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.13693516540604747,Low
4149,59,107.19,6324.21,Two year,Upi,Fiber,No,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.26695980135055325,Low
